x,y,value,group,label,facet,source,target,weight,lower,upper
FGFR3,FGFR3-TACC3,382.0,,FGFR3,Known fusion,FGFR3,FGFR3-TACC3,382.0,352.1798725690181,411.8201274309819
MET,CAPZA2-MET,383.0,,MET,Known fusion,MET,CAPZA2-MET,383.0,353.1798725690181,412.8201274309819
MYB,MYB-NFIB,384.0,,MYB,Known fusion,MYB,MYB-NFIB,384.0,354.1798725690181,413.8201274309819
FGFR2,FGFR2-TXLNA,385.0,,FGFR2,Known fusion,FGFR2,FGFR2-TXLNA,385.0,355.1798725690181,414.8201274309819
FUS,FUS-DDIT3,386.0,,FUS,Known fusion,FUS,FUS-DDIT3,386.0,356.1798725690181,415.8201274309819
TFE3,PRCC-TFE3,387.0,,TFE3,Known fusion,TFE3,PRCC-TFE3,387.0,357.1798725690181,416.8201274309819
PDGFB,COL1A1-PDGFB,388.0,,PDGFB,Known fusion,PDGFB,COL1A1-PDGFB,388.0,358.1798725690181,417.8201274309819
RET,KIF5B-RET,389.0,,RET,Known fusion,RET,KIF5B-RET,389.0,359.1798725690181,418.8201274309819
BRAF,TEX2-BRAF,390.0,,BRAF,Rarely reported fusion,BRAF,TEX2-BRAF,390.0,360.1798725690181,419.8201274309819
SS18,SS18-SSX1,391.0,,SS18,Known fusion,SS18,SS18-SSX1,391.0,361.1798725690181,420.8201274309819
FGFR2,FGFR2-POC1B,392.0,,FGFR2,Rarely reported fusion,FGFR2,FGFR2-POC1B,392.0,362.1798725690181,421.8201274309819
NTRK1,LMNA-NTRK1,393.0,,NTRK1,Known fusion,NTRK1,LMNA-NTRK1,393.0,363.1798725690181,422.8201274309819
TFE3,ASPSCR1-TFE3,394.0,,TFE3,Known fusion,TFE3,ASPSCR1-TFE3,394.0,364.1798725690181,423.8201274309819
FGFR2,FGFR2-NRAP,395.0,,FGFR2,Known fusion,FGFR2,FGFR2-NRAP,395.0,365.1798725690181,424.8201274309819
SS18,SS18-SSX2,396.0,,SS18,Known fusion,SS18,SS18-SSX2,396.0,366.1798725690181,425.8201274309819
FUS,FUS-DDIT3,397.0,,FUS,Known fusion,FUS,FUS-DDIT3,397.0,367.1798725690181,426.8201274309819
SS18,SS18-SSX2,398.0,,SS18,Known fusion,SS18,SS18-SSX2,398.0,368.1798725690181,427.8201274309819
FGFR3,FGFR3-TACC3,399.0,,FGFR3,Known fusion,FGFR3,FGFR3-TACC3,399.0,369.1798725690181,428.8201274309819
FOXO1,PAX3-FOXO1,400.0,,FOXO1,Known fusion,FOXO1,PAX3-FOXO1,400.0,370.1798725690181,429.8201274309819
ALK,SQSTM1-ALK,401.0,,ALK,Known fusion,ALK,SQSTM1-ALK,401.0,371.1798725690181,430.8201274309819
TFE3,ASPSCR1-TFE3,402.0,,TFE3,Known fusion,TFE3,ASPSCR1-TFE3,402.0,372.1798725690181,431.8201274309819
SS18,SS18-SSX1,403.0,,SS18,Known fusion,SS18,SS18-SSX1,403.0,373.1798725690181,432.8201274309819
ROS1,Intergenic-ROS1,404.0,,ROS1,Potential fusion,ROS1,Intergenic-ROS1,404.0,374.1798725690181,433.8201274309819
FGFR2,FGFR2-PRDX3,405.0,,FGFR2,Rarely reported fusion,FGFR2,FGFR2-PRDX3,405.0,375.1798725690181,434.8201274309819
PDGFB,COL1A1-PDGFB,406.0,,PDGFB,Known fusion,PDGFB,COL1A1-PDGFB,406.0,376.1798725690181,435.8201274309819
RET,NCOA4-RET,407.0,,RET,Known fusion,RET,NCOA4-RET,407.0,377.1798725690181,436.8201274309819
TFE3,PRCC-TFE3,408.0,,TFE3,Known fusion,TFE3,PRCC-TFE3,408.0,378.1798725690181,437.8201274309819
SS18,SS18-SSX2,409.0,,SS18,Known fusion,SS18,SS18-SSX2,409.0,379.1798725690181,438.8201274309819
ROS1,ZRANB2-ROS1,410.0,,ROS1,Potential fusion,ROS1,ZRANB2-ROS1,410.0,380.1798725690181,439.8201274309819
FGFR2,FGFR2-BICC1,411.0,,FGFR2,Known fusion,FGFR2,FGFR2-BICC1,411.0,381.1798725690181,440.8201274309819
TFE3,ASPSCR1-TFE3,412.0,,TFE3,Known fusion,TFE3,ASPSCR1-TFE3,412.0,382.1798725690181,441.8201274309819
TERT,KLC1-TERT,413.0,,TERT,Rarely reported fusion,TERT,KLC1-TERT,413.0,383.1798725690181,442.8201274309819
BRAF,TMEM178B-BRAF,414.0,,BRAF,Known fusion,BRAF,TMEM178B-BRAF,414.0,384.1798725690181,443.8201274309819
FGFR3,FGFR3-TACC3,415.0,,FGFR3,Known fusion,FGFR3,FGFR3-TACC3,415.0,385.1798725690181,444.8201274309819
RET,KIF5B-RET,416.0,,RET,Known fusion,RET,KIF5B-RET,416.0,386.1798725690181,445.8201274309819
NTRK3,MEF2A-NTRK3,417.0,,NTRK3,Rarely reported fusion,NTRK3,MEF2A-NTRK3,417.0,387.1798725690181,446.8201274309819
MET,PCM1-MET,418.0,,MET,Rarely reported fusion,MET,PCM1-MET,418.0,388.1798725690181,447.8201274309819
RET,CCDC6-RET,419.0,,RET,Known fusion,RET,CCDC6-RET,419.0,389.1798725690181,448.8201274309819
ROS1,GOPC-ROS1,420.0,,ROS1,Known fusion,ROS1,GOPC-ROS1,420.0,390.1798725690181,449.8201274309819
FGFR2,FGFR2-PIBF1,421.0,,FGFR2,Rarely reported fusion,FGFR2,FGFR2-PIBF1,421.0,391.1798725690181,450.8201274309819
ALK,EML4-ALK,422.0,,ALK,Known fusion,ALK,EML4-ALK,422.0,392.1798725690181,451.8201274309819
FGFR3,FGFR3-TACC3,423.0,,FGFR3,Known fusion,FGFR3,FGFR3-TACC3,423.0,393.1798725690181,452.8201274309819
TERT,SLC12A7-TERT,424.0,,TERT,Known fusion,TERT,SLC12A7-TERT,424.0,394.1798725690181,453.8201274309819
FGFR2,FGFR2-WAC,425.0,,FGFR2,Known fusion,FGFR2,FGFR2-WAC,425.0,395.1798725690181,454.8201274309819
ALK,EML4-ALK,426.0,,ALK,Known fusion,ALK,EML4-ALK,426.0,396.1798725690181,455.8201274309819
NTRK3,ETV6-NTRK3,427.0,,NTRK3,Known fusion,NTRK3,ETV6-NTRK3,427.0,397.1798725690181,456.8201274309819
EGFR,EGFR-Intergenic,428.0,,EGFR,Known fusion,EGFR,EGFR-Intergenic,428.0,398.1798725690181,457.8201274309819
NTRK1,LMNA-NTRK1,429.0,,NTRK1,Known fusion,NTRK1,LMNA-NTRK1,429.0,399.1798725690181,458.8201274309819
BLK,GATA6-BLK,430.0,,BLK,Rarely reported fusion,BLK,GATA6-BLK,430.0,400.1798725690181,459.8201274309819
FGFR2,FGFR2-CPQ,431.0,,FGFR2,Rarely reported fusion,FGFR2,FGFR2-CPQ,431.0,401.1798725690181,460.8201274309819
FGFR3,FGFR3-TACC3,432.0,,FGFR3,Known fusion,FGFR3,FGFR3-TACC3,432.0,402.1798725690181,461.8201274309819
NTRK3,ETV6-NTRK3,433.0,,NTRK3,Known fusion,NTRK3,ETV6-NTRK3,433.0,403.1798725690181,462.8201274309819
NTRK3,ETV6-NTRK3,434.0,,NTRK3,Known fusion,NTRK3,ETV6-NTRK3,434.0,404.1798725690181,463.8201274309819
SS18,SS18-SSX1,435.0,,SS18,Known fusion,SS18,SS18-SSX1,435.0,405.1798725690181,464.8201274309819
NTRK3,ETV6-NTRK3,436.0,,NTRK3,Known fusion,NTRK3,ETV6-NTRK3,436.0,406.1798725690181,465.8201274309819
MET,TFG-MET,437.0,,MET,Known fusion,MET,TFG-MET,437.0,407.1798725690181,466.8201274309819
NTRK3,ETV6-NTRK3,438.0,,NTRK3,Known fusion,NTRK3,ETV6-NTRK3,438.0,408.1798725690181,467.8201274309819
EWSR1,EWSR1-CREB1,439.0,,EWSR1,Known fusion,EWSR1,EWSR1-CREB1,439.0,409.1798725690181,468.8201274309819
MET,CAPZA2-MET,440.0,,MET,Known fusion,MET,CAPZA2-MET,440.0,410.1798725690181,469.8201274309819
RET,ACBD5-RET,441.0,,RET,Known fusion,RET,ACBD5-RET,441.0,411.1798725690181,470.8201274309819
FGFR3,FGFR3-TACC3,442.0,,FGFR3,Known fusion,FGFR3,FGFR3-TACC3,442.0,412.1798725690181,471.8201274309819
NTRK1,TPM3-NTRK1,443.0,,NTRK1,Known fusion,NTRK1,TPM3-NTRK1,443.0,413.1798725690181,472.8201274309819
NTRK3,PPFIA2-NTRK3,444.0,,NTRK3,Rarely reported fusion,NTRK3,PPFIA2-NTRK3,444.0,414.1798725690181,473.8201274309819
SS18,SS18-SSX1,445.0,,SS18,Known fusion,SS18,SS18-SSX1,445.0,415.1798725690181,474.8201274309819
FGFR3,FGFR3-TACC3,446.0,,FGFR3,Known fusion,FGFR3,FGFR3-TACC3,446.0,416.1798725690181,475.8201274309819
EWSR1,EWSR1-FLI1,447.0,,EWSR1,Known fusion,EWSR1,EWSR1-FLI1,447.0,417.1798725690181,476.8201274309819
EWSR1,EWSR1-FLI1,448.0,,EWSR1,Known fusion,EWSR1,EWSR1-FLI1,448.0,418.1798725690181,477.8201274309819
BRAF,TRIM24-BRAF,449.0,,BRAF,Known fusion,BRAF,TRIM24-BRAF,449.0,419.1798725690181,478.8201274309819
RET,ATP2B3-RET,450.0,,RET,Rarely reported fusion,RET,ATP2B3-RET,450.0,420.1798725690181,479.8201274309819
COL1A1,COL1A1-DACH1,451.0,,COL1A1,Rarely reported fusion,COL1A1,COL1A1-DACH1,451.0,421.1798725690181,480.8201274309819
SS18,SS18-SSX1,452.0,,SS18,Known fusion,SS18,SS18-SSX1,452.0,422.1798725690181,481.8201274309819
PDGFB,COL1A1-PDGFB,453.0,,PDGFB,Known fusion,PDGFB,COL1A1-PDGFB,453.0,423.1798725690181,482.8201274309819
EWSR1,EWSR1-FLI1,454.0,,EWSR1,Known fusion,EWSR1,EWSR1-FLI1,454.0,424.1798725690181,483.8201274309819
NTRK3,ETV6-NTRK3,455.0,,NTRK3,Known fusion,NTRK3,ETV6-NTRK3,455.0,425.1798725690181,484.8201274309819
FGFR2,FGFR2-BICC1,456.0,,FGFR2,Known fusion,FGFR2,FGFR2-BICC1,456.0,426.1798725690181,485.8201274309819
ALK,Intergenic-ALK,457.0,,ALK,Potential fusion,ALK,Intergenic-ALK,457.0,427.1798725690181,486.8201274309819
ERBB2,ERBB2-IKZF3,458.0,,ERBB2,Known fusion,ERBB2,ERBB2-IKZF3,458.0,428.1798725690181,487.8201274309819
TFE3,ASPSCR1-TFE3,459.0,,TFE3,Known fusion,TFE3,ASPSCR1-TFE3,459.0,429.1798725690181,488.8201274309819
TFE3,MED15-TFE3,460.0,,TFE3,Known fusion,TFE3,MED15-TFE3,460.0,430.1798725690181,489.8201274309819
TFE3,NONO-TFE3,461.0,,TFE3,Known fusion,TFE3,NONO-TFE3,461.0,431.1798725690181,490.8201274309819
ALK,EML4-ALK,462.0,,ALK,Known fusion,ALK,EML4-ALK,462.0,432.1798725690181,491.8201274309819
TFE3,NONO-TFE3,463.0,,TFE3,Known fusion,TFE3,NONO-TFE3,463.0,433.1798725690181,492.8201274309819
TFE3,RBM10-TFE3,464.0,,TFE3,Known fusion,TFE3,RBM10-TFE3,464.0,434.1798725690181,493.8201274309819
TFE3,EWSR1-TFE3,465.0,,TFE3,Known fusion,TFE3,EWSR1-TFE3,465.0,435.1798725690181,494.8201274309819
NTRK3,RBPMS-NTRK3,466.0,,NTRK3,Known fusion,NTRK3,RBPMS-NTRK3,466.0,436.1798725690181,495.8201274309819
FUS,FUS-DDIT3,467.0,,FUS,Known fusion,FUS,FUS-DDIT3,467.0,437.1798725690181,496.8201274309819
FGFR3,FGFR3-TACC3,468.0,,FGFR3,Known fusion,FGFR3,FGFR3-TACC3,468.0,438.1798725690181,497.8201274309819
EWSR1,EWSR1-ERG,469.0,,EWSR1,Known fusion,EWSR1,EWSR1-ERG,469.0,439.1798725690181,498.8201274309819
SS18,SS18-SSX2,470.0,,SS18,Known fusion,SS18,SS18-SSX2,470.0,440.1798725690181,499.8201274309819
SS18,SS18-SSX1,471.0,,SS18,Known fusion,SS18,SS18-SSX1,471.0,441.1798725690181,500.8201274309819
SS18,SS18-SSX2,472.0,,SS18,Known fusion,SS18,SS18-SSX2,472.0,442.1798725690181,501.8201274309819
SS18,SS18-SSX2,473.0,,SS18,Known fusion,SS18,SS18-SSX2,473.0,443.1798725690181,502.8201274309819
NTRK3,ETV6-NTRK3,474.0,,NTRK3,Known fusion,NTRK3,ETV6-NTRK3,474.0,444.1798725690181,503.8201274309819
FGFR3,FGFR3-TACC3,475.0,,FGFR3,Known fusion,FGFR3,FGFR3-TACC3,475.0,445.1798725690181,504.8201274309819
EWSR1,EWSR1-FEV,476.0,,EWSR1,Known fusion,EWSR1,EWSR1-FEV,476.0,446.1798725690181,505.8201274309819
CIC,CIC-NUTM1,477.0,,CIC,Known fusion,CIC,CIC-NUTM1,477.0,447.1798725690181,506.8201274309819
FGFR2,FGFR2-NRAP,478.0,,FGFR2,Known fusion,FGFR2,FGFR2-NRAP,478.0,448.1798725690181,507.8201274309819
FGFR2,FGFR2-CFAP57,479.0,,FGFR2,Rarely reported fusion,FGFR2,FGFR2-CFAP57,479.0,449.1798725690181,508.8201274309819
TFE3,PRCC-TFE3,480.0,,TFE3,Known fusion,TFE3,PRCC-TFE3,480.0,450.1798725690181,509.8201274309819
TFE3,SFPQ-TFE3,481.0,,TFE3,Known fusion,TFE3,SFPQ-TFE3,481.0,451.1798725690181,510.8201274309819
TFE3,PARP14-TFE3,482.0,,TFE3,Known fusion,TFE3,PARP14-TFE3,482.0,452.1798725690181,511.8201274309819
TFE3,ASPSCR1-TFE3,483.0,,TFE3,Known fusion,TFE3,ASPSCR1-TFE3,483.0,453.1798725690181,512.8201274309819
TFE3,SFPQ-TFE3,484.0,,TFE3,Known fusion,TFE3,SFPQ-TFE3,484.0,454.1798725690181,513.8201274309819
EWSR1,EWSR1-FLI1,485.0,,EWSR1,Known fusion,EWSR1,EWSR1-FLI1,485.0,455.1798725690181,514.8201274309819
EWSR1,EWSR1-FLI1,486.0,,EWSR1,Known fusion,EWSR1,EWSR1-FLI1,486.0,456.1798725690181,515.8201274309819
EWSR1,EWSR1-ATF1,487.0,,EWSR1,Known fusion,EWSR1,EWSR1-ATF1,487.0,457.1798725690181,516.8201274309819
CAMTA1,WWTR1-CAMTA1,488.0,,CAMTA1,Known fusion,CAMTA1,WWTR1-CAMTA1,488.0,458.1798725690181,517.8201274309819
SS18,SS18-SSX1,489.0,,SS18,Known fusion,SS18,SS18-SSX1,489.0,459.1798725690181,518.8201274309819
ROS1,ROS1-SDC4,490.0,,ROS1,Known fusion,ROS1,ROS1-SDC4,490.0,460.1798725690181,519.8201274309819
RET,RET-KIF5B,491.0,,RET,Known fusion,RET,RET-KIF5B,491.0,461.1798725690181,520.8201274309819
ALK,ALK-Intergenic,492.0,,ALK,Potential fusion,ALK,ALK-Intergenic,492.0,462.1798725690181,521.8201274309819
ALK,ALK-SAP130,493.0,,ALK,Rarely reported fusion,ALK,ALK-SAP130,493.0,463.1798725690181,522.8201274309819
TFE3,TFE3-CLTC,494.0,,TFE3,Known fusion,TFE3,TFE3-CLTC,494.0,464.1798725690181,523.8201274309819
EWSR1,FLI1-EWSR1,495.0,,EWSR1,Known fusion,EWSR1,FLI1-EWSR1,495.0,465.1798725690181,524.8201274309819
RET,RET-Intergenic,496.0,,RET,Potential fusion,RET,RET-Intergenic,496.0,466.1798725690181,525.8201274309819
ROS1,ROS1-SLC34A2,497.0,,ROS1,Known fusion,ROS1,ROS1-SLC34A2,497.0,467.1798725690181,526.8201274309819
ALK,ALK-RAB10,498.0,,ALK,Rarely reported fusion,ALK,ALK-RAB10,498.0,468.1798725690181,527.8201274309819
ALK,ALK-Intergenic,499.0,,ALK,Potential fusion,ALK,ALK-Intergenic,499.0,469.1798725690181,528.8201274309819
RET,RET-RELCH,500.0,,RET,Known fusion,RET,RET-RELCH,500.0,470.1798725690181,529.8201274309819
TFE3,TFE3-EWSR1,501.0,,TFE3,Known fusion,TFE3,TFE3-EWSR1,501.0,471.1798725690181,530.8201274309819
ROS1,ROS1-GRIK2,502.0,,ROS1,Rarely reported fusion,ROS1,ROS1-GRIK2,502.0,472.1798725690181,531.8201274309819
RET,RET-Intergenic,503.0,,RET,Potential fusion,RET,RET-Intergenic,503.0,473.1798725690181,532.8201274309819
ROS1,ROS1-Intergenic,504.0,,ROS1,Potential fusion,ROS1,ROS1-Intergenic,504.0,474.1798725690181,533.8201274309819
ROS1,ROS1-UTRN,505.0,,ROS1,Rarely reported fusion,ROS1,ROS1-UTRN,505.0,475.1798725690181,534.8201274309819
TFE3,TFE3-ASPSCR1,506.0,,TFE3,Known fusion,TFE3,TFE3-ASPSCR1,506.0,476.1798725690181,535.8201274309819
ROS1,ROS1-Intergenic,507.0,,ROS1,Potential fusion,ROS1,ROS1-Intergenic,507.0,477.1798725690181,536.8201274309819
ROS1,ROS1-CEP85L,508.0,,ROS1,Known fusion,ROS1,ROS1-CEP85L,508.0,478.1798725690181,537.8201274309819
ROS1,ROS1-CD74,509.0,,ROS1,Known fusion,ROS1,ROS1-CD74,509.0,479.1798725690181,538.8201274309819
NTRK3,NTRK3-LRRC28,510.0,,NTRK3,Rarely reported fusion,NTRK3,NTRK3-LRRC28,510.0,480.1798725690181,539.8201274309819
TFE3,TFE3-ASPSCR1,511.0,,TFE3,Known fusion,TFE3,TFE3-ASPSCR1,511.0,481.1798725690181,540.8201274309819
TFE3,TFE3-ASPSCR1,512.0,,TFE3,Known fusion,TFE3,TFE3-ASPSCR1,512.0,482.1798725690181,541.8201274309819
RET,RET-PCGF5,513.0,,RET,Rarely reported fusion,RET,RET-PCGF5,513.0,483.1798725690181,542.8201274309819
TFE3,TFE3-SFPQ,514.0,,TFE3,Known fusion,TFE3,TFE3-SFPQ,514.0,484.1798725690181,543.8201274309819
TFE3,TFE3-ASPSCR1,515.0,,TFE3,Known fusion,TFE3,TFE3-ASPSCR1,515.0,485.1798725690181,544.8201274309819
